event_id,timestamp,source_ip,destination_ip,protocol,attack_type,attack_category,confidence,risk_level,status,priority_score
E-06680,2026-06-03 00:05:06,192.168.1.179,10.0.0.39,TCP,Password,인증 공격,0.9995,High,확인 필요,100
E-06863,2026-06-03 00:03:26,192.168.1.162,10.0.0.22,TCP,Reconnaissance,탐색형 공격,0.9545,Medium,관찰 필요,84
E-06039,2026-06-03 00:03:00,192.168.1.138,10.0.0.48,TCP,Reconnaissance,탐색형 공격,0.9873,Medium,관찰 필요,84
E-06935,2026-06-03 00:02:48,192.168.1.134,10.0.0.44,TCP,Reconnaissance,탐색형 공격,0.951,Medium,관찰 필요,84
E-08051,2026-06-03 00:01:59,192.168.1.150,10.0.0.10,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-07746,2026-06-03 00:01:54,192.168.1.145,10.0.0.55,TCP,Reconnaissance,탐색형 공격,0.9927,Medium,관찰 필요,84
E-05006,2026-06-03 00:01:43,192.168.1.105,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-05004,2026-06-03 00:01:40,192.168.1.103,10.0.0.13,TCP,Scanning,탐색형 공격,0.9824,Medium,관찰 필요,84
E-07571,2026-06-03 00:01:30,192.168.1.170,10.0.0.30,TCP,Benign,정상 트래픽,0.921,Low,정상,5
E-05857,2026-06-03 00:01:30,192.168.1.156,10.0.0.16,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-06869,2026-06-03 00:01:30,192.168.1.168,10.0.0.28,TCP,Reconnaissance,탐색형 공격,0.9968,Medium,관찰 필요,84
E-06417,2026-06-03 00:01:10,192.168.1.116,10.0.0.26,TCP,Injection,웹 공격,0.5946,High,확인 필요,85
E-07145,2026-06-03 00:01:07,192.168.1.144,10.0.0.54,TCP,Reconnaissance,탐색형 공격,0.9325,Medium,관찰 필요,84
E-09581,2026-06-03 00:00:58,192.168.1.180,10.0.0.40,TCP,Injection,웹 공격,0.5808,High,확인 필요,85
E-08124,2026-06-03 00:00:30,192.168.1.123,10.0.0.33,TCP,Scanning,탐색형 공격,0.9916,Medium,관찰 필요,84
E-09169,2026-06-03 00:00:20,192.168.1.168,10.0.0.28,TCP,Reconnaissance,탐색형 공격,0.9383,Medium,관찰 필요,84
E-08262,2026-06-03 00:00:12,192.168.1.161,10.0.0.21,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-06003,2026-06-03 00:00:10,192.168.1.102,10.0.0.12,TCP,Benign,정상 트래픽,0.8299,Low,정상,5
E-08749,2026-06-03 00:00:07,192.168.1.148,10.0.0.58,TCP,Injection,웹 공격,0.9987,High,확인 필요,100
E-03368,2026-06-02 23:59:58,192.168.1.167,10.0.0.27,TCP,Reconnaissance,탐색형 공격,0.9902,Medium,관찰 필요,84
E-00854,2026-06-02 23:59:37,192.168.1.153,10.0.0.13,TCP,Injection,웹 공격,0.9563,High,확인 필요,96
E-02720,2026-06-02 23:59:27,192.168.1.119,10.0.0.29,TCP,Benign,정상 트래픽,0.948,Low,정상,5
E-04630,2026-06-02 23:59:12,192.168.1.129,10.0.0.39,TCP,Password,인증 공격,0.9599,High,확인 필요,96
E-01559,2026-06-02 23:59:01,192.168.1.158,10.0.0.18,TCP,Scanning,탐색형 공격,0.9978,Medium,관찰 필요,84
E-02825,2026-06-02 23:57:50,192.168.1.124,10.0.0.34,TCP,Benign,정상 트래픽,0.9999,Low,정상,5
E-04876,2026-06-02 23:57:50,192.168.1.175,10.0.0.35,TCP,Benign,정상 트래픽,0.9595,Low,정상,5
E-00126,2026-06-02 23:57:48,192.168.1.125,10.0.0.35,TCP,Scanning,탐색형 공격,0.9905,Medium,관찰 필요,84
E-00245,2026-06-02 23:57:30,192.168.1.144,10.0.0.54,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02766,2026-06-02 23:57:28,192.168.1.165,10.0.0.25,TCP,Benign,정상 트래픽,0.7793,Low,정상,5
E-02308,2026-06-02 23:57:14,192.168.1.107,10.0.0.17,TCP,Reconnaissance,탐색형 공격,0.9565,Medium,관찰 필요,84
E-00731,2026-06-02 23:57:05,192.168.1.130,10.0.0.40,TCP,Injection,웹 공격,0.95,High,확인 필요,95
E-04927,2026-06-02 23:56:39,192.168.1.126,10.0.0.36,TCP,Scanning,탐색형 공격,0.9974,Medium,관찰 필요,84
E-01243,2026-06-02 23:55:27,192.168.1.142,10.0.0.52,TCP,Password,인증 공격,0.9978,High,확인 필요,100
E-00685,2026-06-02 23:55:25,192.168.1.184,10.0.0.44,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-04109,2026-06-02 23:55:12,192.168.1.108,10.0.0.18,TCP,Benign,정상 트래픽,0.8909,Low,정상,5
E-04421,2026-06-02 23:55:05,192.168.1.120,10.0.0.30,TCP,Password,인증 공격,0.9976,High,확인 필요,100
E-03748,2026-06-02 23:54:49,192.168.1.147,10.0.0.57,TCP,Injection,웹 공격,0.9553,High,확인 필요,96
E-03460,2026-06-02 23:54:12,192.168.1.159,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.9876,Medium,관찰 필요,84
E-00774,2026-06-02 23:54:01,192.168.1.173,10.0.0.33,TCP,Reconnaissance,탐색형 공격,0.9956,Medium,관찰 필요,84
E-02010,2026-06-02 23:53:57,192.168.1.109,10.0.0.19,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-04842,2026-06-02 23:53:35,192.168.1.141,10.0.0.51,TCP,Reconnaissance,탐색형 공격,0.9719,Medium,관찰 필요,84
E-02741,2026-06-02 23:53:35,192.168.1.140,10.0.0.50,TCP,Reconnaissance,탐색형 공격,0.9915,Medium,관찰 필요,84
E-03630,2026-06-02 23:53:11,192.168.1.129,10.0.0.39,TCP,Injection,웹 공격,0.6496,High,확인 필요,85
E-01172,2026-06-02 23:53:05,192.168.1.171,10.0.0.31,TCP,Reconnaissance,탐색형 공격,0.9432,Medium,관찰 필요,84
E-02774,2026-06-02 23:52:18,192.168.1.173,10.0.0.33,TCP,Reconnaissance,탐색형 공격,0.9069,Medium,관찰 필요,84
E-01716,2026-06-02 23:52:12,192.168.1.115,10.0.0.25,TCP,Reconnaissance,탐색형 공격,0.7144,Medium,관찰 필요,71
E-04480,2026-06-02 23:52:06,192.168.1.179,10.0.0.39,TCP,Benign,정상 트래픽,0.9852,Low,정상,5
E-01458,2026-06-02 23:52:04,192.168.1.157,10.0.0.17,TCP,Password,인증 공격,0.9998,High,확인 필요,100
E-04272,2026-06-02 23:51:02,192.168.1.171,10.0.0.31,TCP,XSS,웹 공격,0.9548,High,확인 필요,95
E-04356,2026-06-02 23:50:27,192.168.1.155,10.0.0.15,TCP,Reconnaissance,탐색형 공격,0.9675,Medium,관찰 필요,84
E-01883,2026-06-02 23:50:01,192.168.1.182,10.0.0.42,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-01992,2026-06-02 23:49:59,192.168.1.191,10.0.0.51,TCP,Benign,정상 트래픽,0.9707,Low,정상,5
E-04803,2026-06-02 23:49:58,192.168.1.102,10.0.0.12,TCP,Password,인증 공격,0.9966,High,확인 필요,100
E-01750,2026-06-02 23:49:15,192.168.1.149,10.0.0.59,TCP,Benign,정상 트래픽,0.9994,Low,정상,5
E-00610,2026-06-02 23:49:10,192.168.1.109,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.9204,Medium,관찰 필요,84
E-02691,2026-06-02 23:49:10,192.168.1.190,10.0.0.50,TCP,XSS,웹 공격,0.943,High,확인 필요,94
E-01438,2026-06-02 23:49:02,192.168.1.137,10.0.0.47,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02161,2026-06-02 23:48:39,192.168.1.160,10.0.0.20,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-02129,2026-06-02 23:48:36,192.168.1.128,10.0.0.38,TCP,Scanning,탐색형 공격,0.987,Medium,관찰 필요,84
E-02627,2026-06-02 23:47:55,192.168.1.126,10.0.0.36,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02590,2026-06-02 23:47:40,192.168.1.189,10.0.0.49,TCP,Scanning,탐색형 공격,0.9982,Medium,관찰 필요,84
E-01771,2026-06-02 23:47:28,192.168.1.170,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.9952,Medium,관찰 필요,84
E-03253,2026-06-02 23:47:07,192.168.1.152,10.0.0.12,TCP,Injection,웹 공격,0.9995,High,확인 필요,100
E-02536,2026-06-02 23:46:55,192.168.1.135,10.0.0.45,TCP,XSS,웹 공격,0.8403,High,확인 필요,85
E-03337,2026-06-02 23:46:39,192.168.1.136,10.0.0.46,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-00521,2026-06-02 23:46:33,192.168.1.120,10.0.0.30,TCP,Benign,정상 트래픽,0.9439,Low,정상,5
E-01983,2026-06-02 23:46:03,192.168.1.182,10.0.0.42,TCP,XSS,웹 공격,0.9622,High,확인 필요,96
E-03900,2026-06-02 23:44:57,192.168.1.199,10.0.0.59,TCP,Reconnaissance,탐색형 공격,0.9931,Medium,관찰 필요,84
E-00296,2026-06-02 23:44:38,192.168.1.195,10.0.0.55,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-03431,2026-06-02 23:44:38,192.168.1.130,10.0.0.40,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-03673,2026-06-02 23:43:35,192.168.1.172,10.0.0.32,TCP,Reconnaissance,탐색형 공격,0.9905,Medium,관찰 필요,84
E-01502,2026-06-02 23:43:30,192.168.1.101,10.0.0.11,TCP,XSS,웹 공격,0.9999,High,확인 필요,100
E-01850,2026-06-02 23:43:24,192.168.1.149,10.0.0.59,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-03226,2026-06-02 23:42:50,192.168.1.125,10.0.0.35,TCP,Scanning,탐색형 공격,0.9548,Medium,관찰 필요,84
E-04525,2026-06-02 23:42:30,192.168.1.124,10.0.0.34,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-02522,2026-06-02 23:42:23,192.168.1.121,10.0.0.31,TCP,Benign,정상 트래픽,0.6657,Low,정상,5
E-03473,2026-06-02 23:41:46,192.168.1.172,10.0.0.32,TCP,XSS,웹 공격,0.9993,High,확인 필요,100
E-04462,2026-06-02 23:41:35,192.168.1.161,10.0.0.21,TCP,Password,인증 공격,0.9997,High,확인 필요,100
E-01252,2026-06-02 23:41:33,192.168.1.151,10.0.0.11,TCP,Injection,웹 공격,0.9462,High,확인 필요,95
E-03009,2026-06-02 23:41:04,192.168.1.108,10.0.0.18,TCP,Password,인증 공격,0.9932,High,확인 필요,99
E-00678,2026-06-02 23:40:57,192.168.1.177,10.0.0.37,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-01925,2026-06-02 23:40:51,192.168.1.124,10.0.0.34,TCP,Reconnaissance,탐색형 공격,0.9996,Medium,관찰 필요,84
E-03743,2026-06-02 23:40:40,192.168.1.142,10.0.0.52,TCP,Reconnaissance,탐색형 공격,0.9931,Medium,관찰 필요,84
E-02605,2026-06-02 23:40:21,192.168.1.104,10.0.0.14,TCP,Reconnaissance,탐색형 공격,0.9986,Medium,관찰 필요,84
E-02193,2026-06-02 23:39:00,192.168.1.192,10.0.0.52,TCP,Reconnaissance,탐색형 공격,0.9264,Medium,관찰 필요,84
E-03861,2026-06-02 23:38:11,192.168.1.160,10.0.0.20,TCP,Reconnaissance,탐색형 공격,0.9944,Medium,관찰 필요,84
E-00991,2026-06-02 23:37:39,192.168.1.190,10.0.0.50,TCP,Benign,정상 트래픽,0.922,Low,정상,5
E-03965,2026-06-02 23:37:35,192.168.1.164,10.0.0.24,TCP,Reconnaissance,탐색형 공격,0.9936,Medium,관찰 필요,84
E-01329,2026-06-02 23:37:29,192.168.1.128,10.0.0.38,TCP,Benign,정상 트래픽,0.9985,Low,정상,5
E-00474,2026-06-02 23:37:29,192.168.1.173,10.0.0.33,TCP,Injection,웹 공격,0.9944,High,확인 필요,99
E-03249,2026-06-02 23:36:31,192.168.1.148,10.0.0.58,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-00595,2026-06-02 23:36:24,192.168.1.194,10.0.0.54,TCP,Benign,정상 트래픽,0.8742,Low,정상,5
E-00544,2026-06-02 23:36:19,192.168.1.143,10.0.0.53,TCP,Password,인증 공격,0.9998,High,확인 필요,100
E-00841,2026-06-02 23:36:09,192.168.1.140,10.0.0.50,TCP,Benign,정상 트래픽,0.9996,Low,정상,5
E-04875,2026-06-02 23:35:57,192.168.1.174,10.0.0.34,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-01220,2026-06-02 23:35:55,192.168.1.119,10.0.0.29,TCP,Scanning,탐색형 공격,0.9464,Medium,관찰 필요,84
E-04255,2026-06-02 23:35:42,192.168.1.154,10.0.0.14,TCP,XSS,웹 공격,0.9991,High,확인 필요,100
E-00952,2026-06-02 23:35:38,192.168.1.151,10.0.0.11,TCP,Scanning,탐색형 공격,0.9898,Medium,관찰 필요,84
E-03672,2026-06-02 23:35:28,192.168.1.171,10.0.0.31,TCP,XSS,웹 공격,0.9463,High,확인 필요,95
E-02513,2026-06-02 23:35:24,192.168.1.112,10.0.0.22,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02550,2026-06-02 23:35:19,192.168.1.149,10.0.0.59,TCP,Reconnaissance,탐색형 공격,0.9484,Medium,관찰 필요,84
E-03445,2026-06-02 23:35:11,192.168.1.144,10.0.0.54,TCP,XSS,웹 공격,0.939,High,확인 필요,94
E-00416,2026-06-02 23:35:04,192.168.1.115,10.0.0.25,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-03168,2026-06-02 23:35:01,192.168.1.167,10.0.0.27,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02997,2026-06-02 23:34:48,192.168.1.196,10.0.0.56,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-01383,2026-06-02 23:34:45,192.168.1.182,10.0.0.42,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-02542,2026-06-02 23:34:15,192.168.1.141,10.0.0.51,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-04445,2026-06-02 23:34:08,192.168.1.144,10.0.0.54,TCP,Scanning,탐색형 공격,0.9651,Medium,관찰 필요,84
E-02828,2026-06-02 23:33:14,192.168.1.127,10.0.0.37,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-01660,2026-06-02 23:32:59,192.168.1.159,10.0.0.19,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-00279,2026-06-02 23:32:56,192.168.1.178,10.0.0.38,TCP,Benign,정상 트래픽,0.6241,Low,정상,5
E-03616,2026-06-02 23:32:46,192.168.1.115,10.0.0.25,TCP,Reconnaissance,탐색형 공격,0.9694,Medium,관찰 필요,84
E-04394,2026-06-02 23:32:39,192.168.1.193,10.0.0.53,TCP,Reconnaissance,탐색형 공격,0.996,Medium,관찰 필요,84
E-01267,2026-06-02 23:32:32,192.168.1.166,10.0.0.26,TCP,Benign,정상 트래픽,0.911,Low,정상,5
E-03892,2026-06-02 23:32:22,192.168.1.191,10.0.0.51,TCP,Reconnaissance,탐색형 공격,0.9894,Medium,관찰 필요,84
E-03916,2026-06-02 23:32:01,192.168.1.115,10.0.0.25,TCP,Password,인증 공격,0.9964,High,확인 필요,100
E-01780,2026-06-02 23:31:42,192.168.1.179,10.0.0.39,TCP,Reconnaissance,탐색형 공격,0.9942,Medium,관찰 필요,84
E-02313,2026-06-02 23:31:38,192.168.1.112,10.0.0.22,TCP,Reconnaissance,탐색형 공격,0.9956,Medium,관찰 필요,84
E-04140,2026-06-02 23:31:34,192.168.1.139,10.0.0.49,TCP,Benign,정상 트래픽,0.8767,Low,정상,5
E-01235,2026-06-02 23:30:48,192.168.1.134,10.0.0.44,TCP,Benign,정상 트래픽,0.746,Low,정상,5
E-03918,2026-06-02 23:30:29,192.168.1.117,10.0.0.27,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02412,2026-06-02 23:30:23,192.168.1.111,10.0.0.21,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-03929,2026-06-02 23:30:18,192.168.1.128,10.0.0.38,TCP,Benign,정상 트래픽,0.882,Low,정상,5
E-00619,2026-06-02 23:30:04,192.168.1.118,10.0.0.28,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-01538,2026-06-02 23:29:29,192.168.1.137,10.0.0.47,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-00015,2026-06-02 23:29:26,192.168.1.114,10.0.0.24,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-04206,2026-06-02 23:29:24,192.168.1.105,10.0.0.15,TCP,Reconnaissance,탐색형 공격,0.9674,Medium,관찰 필요,84
E-03307,2026-06-02 23:29:20,192.168.1.106,10.0.0.16,TCP,Injection,웹 공격,0.9335,High,확인 필요,93
E-02640,2026-06-02 23:29:19,192.168.1.139,10.0.0.49,TCP,Reconnaissance,탐색형 공격,0.994,Medium,관찰 필요,84
E-04329,2026-06-02 23:29:02,192.168.1.128,10.0.0.38,TCP,Password,인증 공격,0.9999,High,확인 필요,100
E-01639,2026-06-02 23:28:47,192.168.1.138,10.0.0.48,TCP,Reconnaissance,탐색형 공격,0.9529,Medium,관찰 필요,84
E-03210,2026-06-02 23:28:45,192.168.1.109,10.0.0.19,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-03850,2026-06-02 23:28:38,192.168.1.149,10.0.0.59,TCP,Reconnaissance,탐색형 공격,0.9386,Medium,관찰 필요,84
E-03874,2026-06-02 23:28:28,192.168.1.173,10.0.0.33,TCP,Scanning,탐색형 공격,0.9937,Medium,관찰 필요,84
E-02507,2026-06-02 23:28:27,192.168.1.106,10.0.0.16,TCP,Injection,웹 공격,0.9472,High,확인 필요,95
E-00556,2026-06-02 23:28:26,192.168.1.155,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-04025,2026-06-02 23:28:06,192.168.1.124,10.0.0.34,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-00271,2026-06-02 23:27:55,192.168.1.170,10.0.0.30,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-00613,2026-06-02 23:27:31,192.168.1.112,10.0.0.22,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-03814,2026-06-02 23:27:16,192.168.1.113,10.0.0.23,TCP,Reconnaissance,탐색형 공격,0.9981,Medium,관찰 필요,84
E-00954,2026-06-02 23:27:02,192.168.1.153,10.0.0.13,TCP,XSS,웹 공격,1.0,High,확인 필요,100
E-02354,2026-06-02 23:25:46,192.168.1.153,10.0.0.13,TCP,Scanning,탐색형 공격,0.9974,Medium,관찰 필요,84
E-00535,2026-06-02 23:25:33,192.168.1.134,10.0.0.44,TCP,Reconnaissance,탐색형 공격,0.9259,Medium,관찰 필요,84
E-04155,2026-06-02 23:25:02,192.168.1.154,10.0.0.14,TCP,Scanning,탐색형 공격,0.9726,Medium,관찰 필요,84
E-01889,2026-06-02 23:24:57,192.168.1.188,10.0.0.48,TCP,Injection,웹 공격,0.9284,High,확인 필요,93
E-02135,2026-06-02 23:24:36,192.168.1.134,10.0.0.44,TCP,Scanning,탐색형 공격,0.9904,Medium,관찰 필요,84
E-01646,2026-06-02 23:23:50,192.168.1.145,10.0.0.55,TCP,XSS,웹 공격,0.9995,High,확인 필요,100
E-00008,2026-06-02 23:23:48,192.168.1.107,10.0.0.17,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-03126,2026-06-02 23:23:44,192.168.1.125,10.0.0.35,TCP,Password,인증 공격,0.9998,High,확인 필요,100
E-03758,2026-06-02 23:23:35,192.168.1.157,10.0.0.17,TCP,Injection,웹 공격,0.9478,High,확인 필요,95
E-02610,2026-06-02 23:23:25,192.168.1.109,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.9583,Medium,관찰 필요,84
E-01697,2026-06-02 23:23:04,192.168.1.196,10.0.0.56,TCP,Reconnaissance,탐색형 공격,0.9308,Medium,관찰 필요,84
E-03938,2026-06-02 23:21:06,192.168.1.137,10.0.0.47,TCP,Scanning,탐색형 공격,0.9853,Medium,관찰 필요,84
E-00761,2026-06-02 23:20:23,192.168.1.160,10.0.0.20,TCP,Password,인증 공격,0.9235,High,확인 필요,92
E-00652,2026-06-02 23:20:00,192.168.1.151,10.0.0.11,TCP,Reconnaissance,탐색형 공격,0.996,Medium,관찰 필요,84
E-01721,2026-06-02 23:19:51,192.168.1.120,10.0.0.30,TCP,Scanning,탐색형 공격,0.9789,Medium,관찰 필요,84
E-02420,2026-06-02 23:19:37,192.168.1.119,10.0.0.29,TCP,Reconnaissance,탐색형 공격,0.9934,Medium,관찰 필요,84
E-02320,2026-06-02 23:18:54,192.168.1.119,10.0.0.29,TCP,Reconnaissance,탐색형 공격,0.9588,Medium,관찰 필요,84
E-03558,2026-06-02 23:18:44,192.168.1.157,10.0.0.17,TCP,Reconnaissance,탐색형 공격,0.9327,Medium,관찰 필요,84
E-04730,2026-06-02 23:18:38,192.168.1.129,10.0.0.39,TCP,Injection,웹 공격,0.9591,High,확인 필요,96
E-01455,2026-06-02 23:16:34,192.168.1.154,10.0.0.14,TCP,XSS,웹 공격,0.9698,High,확인 필요,97
E-02865,2026-06-02 23:16:32,192.168.1.164,10.0.0.24,TCP,Password,인증 공격,0.9971,High,확인 필요,100
E-04755,2026-06-02 23:16:23,192.168.1.154,10.0.0.14,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-00735,2026-06-02 23:15:43,192.168.1.134,10.0.0.44,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-03356,2026-06-02 23:15:21,192.168.1.155,10.0.0.15,TCP,Scanning,탐색형 공격,0.9651,Medium,관찰 필요,84
E-03651,2026-06-02 23:15:19,192.168.1.150,10.0.0.10,TCP,Reconnaissance,탐색형 공격,0.9946,Medium,관찰 필요,84
E-03867,2026-06-02 23:15:19,192.168.1.166,10.0.0.26,TCP,XSS,웹 공격,0.9996,High,확인 필요,100
E-01916,2026-06-02 23:15:18,192.168.1.115,10.0.0.25,TCP,Injection,웹 공격,0.9344,High,확인 필요,93
E-00584,2026-06-02 23:14:52,192.168.1.183,10.0.0.43,TCP,Scanning,탐색형 공격,0.9882,Medium,관찰 필요,84
E-04315,2026-06-02 23:14:05,192.168.1.114,10.0.0.24,TCP,Scanning,탐색형 공격,0.9625,Medium,관찰 필요,84
E-04369,2026-06-02 23:14:02,192.168.1.168,10.0.0.28,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-03808,2026-06-02 23:13:26,192.168.1.107,10.0.0.17,TCP,Reconnaissance,탐색형 공격,0.9956,Medium,관찰 필요,84
E-02673,2026-06-02 23:13:10,192.168.1.172,10.0.0.32,TCP,Reconnaissance,탐색형 공격,0.9721,Medium,관찰 필요,84
E-00766,2026-06-02 23:13:07,192.168.1.165,10.0.0.25,TCP,Scanning,탐색형 공격,0.8795,Medium,관찰 필요,84
E-01897,2026-06-02 23:12:31,192.168.1.196,10.0.0.56,TCP,Injection,웹 공격,0.9538,High,확인 필요,95
E-00856,2026-06-02 23:12:25,192.168.1.155,10.0.0.15,TCP,Benign,정상 트래픽,0.7815,Low,정상,5
E-00881,2026-06-02 23:12:21,192.168.1.180,10.0.0.40,TCP,Benign,정상 트래픽,0.9994,Low,정상,5
E-00135,2026-06-02 23:12:20,192.168.1.134,10.0.0.44,TCP,Reconnaissance,탐색형 공격,0.9936,Medium,관찰 필요,84
E-02132,2026-06-02 23:11:48,192.168.1.131,10.0.0.41,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-03432,2026-06-02 23:11:02,192.168.1.131,10.0.0.41,TCP,Benign,정상 트래픽,0.9853,Low,정상,5
E-03230,2026-06-02 23:10:51,192.168.1.129,10.0.0.39,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-02524,2026-06-02 23:09:37,192.168.1.123,10.0.0.33,TCP,Benign,정상 트래픽,0.9235,Low,정상,5
E-04889,2026-06-02 23:09:29,192.168.1.188,10.0.0.48,TCP,Reconnaissance,탐색형 공격,0.9992,Medium,관찰 필요,84
E-00232,2026-06-02 23:09:16,192.168.1.131,10.0.0.41,TCP,Scanning,탐색형 공격,0.9982,Medium,관찰 필요,84
E-02296,2026-06-02 23:09:02,192.168.1.195,10.0.0.55,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-03507,2026-06-02 23:08:47,192.168.1.106,10.0.0.16,TCP,Scanning,탐색형 공격,0.9972,Medium,관찰 필요,84
E-00356,2026-06-02 23:08:38,192.168.1.155,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-02943,2026-06-02 23:08:25,192.168.1.142,10.0.0.52,TCP,XSS,웹 공격,0.9465,High,확인 필요,95
E-01341,2026-06-02 23:07:57,192.168.1.140,10.0.0.50,TCP,Scanning,탐색형 공격,0.9639,Medium,관찰 필요,84
E-04600,2026-06-02 23:07:54,192.168.1.199,10.0.0.59,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-01084,2026-06-02 23:07:08,192.168.1.183,10.0.0.43,TCP,Benign,정상 트래픽,0.701,Low,정상,5
E-04737,2026-06-02 23:07:07,192.168.1.136,10.0.0.46,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-00084,2026-06-02 23:06:58,192.168.1.183,10.0.0.43,TCP,Reconnaissance,탐색형 공격,0.9962,Medium,관찰 필요,84
E-03776,2026-06-02 23:06:56,192.168.1.175,10.0.0.35,TCP,Injection,웹 공격,0.9537,High,확인 필요,95
E-01759,2026-06-02 23:06:05,192.168.1.158,10.0.0.18,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-00191,2026-06-02 23:06:00,192.168.1.190,10.0.0.50,TCP,Scanning,탐색형 공격,0.9553,Medium,관찰 필요,84
E-04977,2026-06-02 23:05:43,192.168.1.176,10.0.0.36,TCP,XSS,웹 공격,0.9477,High,확인 필요,95
E-03606,2026-06-02 23:05:26,192.168.1.105,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-04789,2026-06-02 23:05:13,192.168.1.188,10.0.0.48,TCP,Scanning,탐색형 공격,0.977,Medium,관찰 필요,84
E-01603,2026-06-02 23:05:03,192.168.1.102,10.0.0.12,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-01866,2026-06-02 23:04:57,192.168.1.165,10.0.0.25,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-04716,2026-06-02 23:04:36,192.168.1.115,10.0.0.25,TCP,XSS,웹 공격,0.9999,High,확인 필요,100
E-04830,2026-06-02 23:04:15,192.168.1.129,10.0.0.39,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-01842,2026-06-02 23:04:03,192.168.1.141,10.0.0.51,TCP,Injection,웹 공격,0.9798,High,확인 필요,98
E-01363,2026-06-02 23:03:47,192.168.1.162,10.0.0.22,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-01116,2026-06-02 23:03:38,192.168.1.115,10.0.0.25,TCP,Password,인증 공격,1.0,High,확인 필요,100
